USAF,WBAN_x,YEARMODA,TEMP,DEWP,WDSP,MAX,MIN,YEAR,MONTH,DAY,WBAN_y,CTRY,LAT,LON,ELEV(M),LBL
720198,54813.0,2010-12-31,40.8,38.8,7.7,44.1,34.0,2010.0,12.0,31.0,54813,US,46.417,-86.65,186.5,"MUNISING LAKESHORE, MI, US<br>Elevation: 186.5 m"
720198,54813.0,2011-12-31,28.9,25.8,4.8,34.0,21.0,2011.0,12.0,31.0,54813,US,46.417,-86.65,186.5,"MUNISING LAKESHORE, MI, US<br>Elevation: 186.5 m"
720198,54813.0,2012-12-31,22.1,13.2,11.8,28.9,19.0,2012.0,12.0,31.0,54813,US,46.417,-86.65,186.5,"MUNISING LAKESHORE, MI, US<br>Elevation: 186.5 m"
720198,54813.0,2013-12-31,5.2,-6.1,8.5,12.0,-0.9,2013.0,12.0,31.0,54813,US,46.417,-86.65,186.5,"MUNISING LAKESHORE, MI, US<br>Elevation: 186.5 m"
720198,54813.0,2014-12-31,3.4,-8.0,11.2,15.1,-4.0,2014.0,12.0,31.0,54813,US,46.417,-86.65,186.5,"MUNISING LAKESHORE, MI, US<br>Elevation: 186.5 m"
720198,54813.0,2015-12-31,26.8,20.0,6.1,30.0,18.0,2015.0,12.0,31.0,54813,US,46.417,-86.65,186.5,"MUNISING LAKESHORE, MI, US<br>Elevation: 186.5 m"
720198,54813.0,2016-12-29,31.8,25.2,7.5,34.0,30.0,2016.0,12.0,29.0,54813,US,46.417,-86.65,186.5,"MUNISING LAKESHORE, MI, US<br>Elevation: 186.5 m"
720198,54813.0,2017-12-31,10.6,3.0,9.5,17.1,3.9,2017.0,12.0,31.0,54813,US,46.417,-86.65,186.5,"MUNISING LAKESHORE, MI, US<br>Elevation: 186.5 m"
720198,54813.0,2018-12-31,25.8,20.4,5.0,34.0,15.1,2018.0,12.0,31.0,54813,US,46.417,-86.65,186.5,"MUNISING LAKESHORE, MI, US<br>Elevation: 186.5 m"
703620,25335.0,2010-12-31,37.3,32.0,16.1,39.0,35.1,2010.0,12.0,31.0,25335,US,59.456,-135.324,6.1,"SKAGWAY AIRPORT, AK, US<br>Elevation: 6.1 m"
703620,25335.0,2011-12-31,31.7,18.1,14.1,34.0,28.9,2011.0,12.0,31.0,25335,US,59.456,-135.324,6.1,"SKAGWAY AIRPORT, AK, US<br>Elevation: 6.1 m"
703620,25335.0,2012-12-31,36.4,33.2,7.1,39.9,33.1,2012.0,12.0,31.0,25335,US,59.456,-135.324,6.1,"SKAGWAY AIRPORT, AK, US<br>Elevation: 6.1 m"
703620,25335.0,2013-12-31,26.0,18.9,3.2,27.0,23.0,2013.0,12.0,31.0,25335,US,59.456,-135.324,6.1,"SKAGWAY AIRPORT, AK, US<br>Elevation: 6.1 m"
703620,25335.0,2014-12-31,36.9,31.6,17.3,39.0,35.1,2014.0,12.0,31.0,25335,US,59.456,-135.324,6.1,"SKAGWAY AIRPORT, AK, US<br>Elevation: 6.1 m"
703620,25335.0,2015-12-31,41.6,32.1,23.5,43.0,32.0,2015.0,12.0,31.0,25335,US,59.456,-135.324,6.1,"SKAGWAY AIRPORT, AK, US<br>Elevation: 6.1 m"
703620,25335.0,2016-12-31,34.9,23.8,9.5,41.0,28.9,2016.0,12.0,31.0,25335,US,59.456,-135.324,6.1,"SKAGWAY AIRPORT, AK, US<br>Elevation: 6.1 m"
703620,25335.0,2017-12-30,7.7,-15.7,22.6,10.0,5.0,2017.0,12.0,30.0,25335,US,59.456,-135.324,6.1,"SKAGWAY AIRPORT, AK, US<br>Elevation: 6.1 m"
703620,25335.0,2018-12-31,38.0,32.1,19.3,42.1,19.0,2018.0,12.0,31.0,25335,US,59.456,-135.324,6.1,"SKAGWAY AIRPORT, AK, US<br>Elevation: 6.1 m"
703610,25339.0,2010-12-31,38.2,35.5,6.9,42.8,35.1,2010.0,12.0,31.0,25339,US,59.512,-139.671,10.1,"YAKUTAT AIRPORT, AK, US<br>Elevation: 10.1 m"
703610,25339.0,2011-12-31,21.5,17.6,4.4,28.0,10.9,2011.0,12.0,31.0,25339,US,59.512,-139.671,10.1,"YAKUTAT AIRPORT, AK, US<br>Elevation: 10.1 m"
703610,25339.0,2012-12-31,36.1,35.7,3.7,39.9,35.1,2012.0,12.0,31.0,25339,US,59.512,-139.671,10.1,"YAKUTAT AIRPORT, AK, US<br>Elevation: 10.1 m"
703610,25339.0,2013-12-31,32.4,31.3,4.1,35.6,30.2,2013.0,12.0,31.0,25339,US,59.512,-139.671,10.1,"YAKUTAT AIRPORT, AK, US<br>Elevation: 10.1 m"
703610,25339.0,2014-12-31,38.4,37.8,4.8,43.0,30.9,2014.0,12.0,31.0,25339,US,59.512,-139.671,10.1,"YAKUTAT AIRPORT, AK, US<br>Elevation: 10.1 m"
703610,25339.0,2015-12-31,41.5,36.6,17.5,45.0,34.0,2015.0,12.0,31.0,25339,US,59.512,-139.671,10.1,"YAKUTAT AIRPORT, AK, US<br>Elevation: 10.1 m"
703610,25339.0,2016-12-31,30.9,28.4,3.1,41.0,19.9,2016.0,12.0,31.0,25339,US,59.512,-139.671,10.1,"YAKUTAT AIRPORT, AK, US<br>Elevation: 10.1 m"
703610,25339.0,2017-12-30,23.0,18.1,8.5,24.8,21.2,2017.0,12.0,30.0,25339,US,59.512,-139.671,10.1,"YAKUTAT AIRPORT, AK, US<br>Elevation: 10.1 m"
703610,25339.0,2018-12-31,38.0,36.1,9.2,46.0,29.1,2018.0,12.0,31.0,25339,US,59.512,-139.671,10.1,"YAKUTAT AIRPORT, AK, US<br>Elevation: 10.1 m"
702740,25331.0,2010-12-31,33.9,25.1,10.1,45.0,17.1,2010.0,12.0,31.0,25331,US,61.596,-149.092,70.1,"PALMER MUNICIPAL AIRPORT, AK, US<br>Elevation: 70.1 m"
702740,25331.0,2011-12-31,1.9,-2.3,3.0,3.9,-0.9,2011.0,12.0,31.0,25331,US,61.596,-149.092,70.1,"PALMER MUNICIPAL AIRPORT, AK, US<br>Elevation: 70.1 m"
702740,25331.0,2012-12-31,40.1,26.7,14.8,44.1,32.0,2012.0,12.0,31.0,25331,US,61.596,-149.092,70.1,"PALMER MUNICIPAL AIRPORT, AK, US<br>Elevation: 70.1 m"
702740,25331.0,2013-12-31,18.3,9.5,7.5,26.1,7.0,2013.0,12.0,31.0,25331,US,61.596,-149.092,70.1,"PALMER MUNICIPAL AIRPORT, AK, US<br>Elevation: 70.1 m"
702740,25331.0,2014-12-31,38.1,28.4,9.7,48.0,33.1,2014.0,12.0,31.0,25331,US,61.596,-149.092,70.1,"PALMER MUNICIPAL AIRPORT, AK, US<br>Elevation: 70.1 m"
702740,25331.0,2015-12-31,37.5,31.2,7.5,46.9,33.1,2015.0,12.0,31.0,25331,US,61.596,-149.092,70.1,"PALMER MUNICIPAL AIRPORT, AK, US<br>Elevation: 70.1 m"
702740,25331.0,2016-12-31,17.9,14.0,4.8,26.1,10.9,2016.0,12.0,31.0,25331,US,61.596,-149.092,70.1,"PALMER MUNICIPAL AIRPORT, AK, US<br>Elevation: 70.1 m"
702740,25331.0,2017-12-31,24.9,11.1,13.2,37.9,10.9,2017.0,12.0,31.0,25331,US,61.596,-149.092,70.1,"PALMER MUNICIPAL AIRPORT, AK, US<br>Elevation: 70.1 m"
702740,25331.0,2018-12-31,38.3,27.7,15.3,41.0,32.0,2018.0,12.0,31.0,25331,US,61.596,-149.092,70.1,"PALMER MUNICIPAL AIRPORT, AK, US<br>Elevation: 70.1 m"
702730,26451.0,2010-12-31,30.0,26.5,8.5,39.0,14.0,2010.0,12.0,31.0,26451,US,61.169,-150.028,36.6,"TED STEVENS ANCHORAGE INTL, AK, US<br>Elevation: 36.6 m"
702730,26451.0,2011-12-31,4.0,-0.6,4.6,9.0,0.0,2011.0,12.0,31.0,26451,US,61.169,-150.028,36.6,"TED STEVENS ANCHORAGE INTL, AK, US<br>Elevation: 36.6 m"
702730,26451.0,2012-12-31,40.2,27.6,11.1,43.0,30.9,2012.0,12.0,31.0,26451,US,61.169,-150.028,36.6,"TED STEVENS ANCHORAGE INTL, AK, US<br>Elevation: 36.6 m"
702730,26451.0,2013-12-31,17.8,12.6,3.6,24.1,10.9,2013.0,12.0,31.0,26451,US,61.169,-150.028,36.6,"TED STEVENS ANCHORAGE INTL, AK, US<br>Elevation: 36.6 m"
702730,26451.0,2014-12-31,39.9,31.0,10.5,43.0,30.0,2014.0,12.0,31.0,26451,US,61.169,-150.028,36.6,"TED STEVENS ANCHORAGE INTL, AK, US<br>Elevation: 36.6 m"
702730,26451.0,2015-12-31,35.8,29.8,6.5,45.0,32.0,2015.0,12.0,31.0,26451,US,61.169,-150.028,36.6,"TED STEVENS ANCHORAGE INTL, AK, US<br>Elevation: 36.6 m"
702730,26451.0,2016-12-31,24.2,18.4,6.1,32.0,10.9,2016.0,12.0,31.0,26451,US,61.169,-150.028,36.6,"TED STEVENS ANCHORAGE INTL, AK, US<br>Elevation: 36.6 m"
702730,26451.0,2017-12-31,22.3,15.5,7.2,27.0,12.9,2017.0,12.0,31.0,26451,US,61.169,-150.028,36.6,"TED STEVENS ANCHORAGE INTL, AK, US<br>Elevation: 36.6 m"
702730,26451.0,2018-12-31,34.3,26.6,13.0,42.1,19.9,2018.0,12.0,31.0,26451,US,61.169,-150.028,36.6,"TED STEVENS ANCHORAGE INTL, AK, US<br>Elevation: 36.6 m"
702190,26615.0,2010-12-31,-0.2,-4.2,9.2,3.9,-9.0,2010.0,12.0,31.0,26615,US,60.785,-161.829,31.1,"BETHEL AIRPORT, AK, US<br>Elevation: 31.1 m"
702190,26615.0,2011-12-31,-27.9,-34.3,5.1,-20.9,-32.1,2011.0,12.0,31.0,26615,US,60.785,-161.829,31.1,"BETHEL AIRPORT, AK, US<br>Elevation: 31.1 m"
702190,26615.0,2012-12-31,28.6,24.8,10.2,33.1,21.0,2012.0,12.0,31.0,26615,US,60.785,-161.829,31.1,"BETHEL AIRPORT, AK, US<br>Elevation: 31.1 m"
702190,26615.0,2013-12-31,13.6,10.8,11.5,24.1,8.1,2013.0,12.0,31.0,26615,US,60.785,-161.829,31.1,"BETHEL AIRPORT, AK, US<br>Elevation: 31.1 m"
702190,26615.0,2014-12-31,33.1,31.9,10.5,43.0,28.9,2014.0,12.0,31.0,26615,US,60.785,-161.829,31.1,"BETHEL AIRPORT, AK, US<br>Elevation: 31.1 m"
702190,26615.0,2015-12-31,31.5,27.5,15.4,35.1,26.6,2015.0,12.0,31.0,26615,US,60.785,-161.829,31.1,"BETHEL AIRPORT, AK, US<br>Elevation: 31.1 m"
702190,26615.0,2016-12-31,33.6,26.9,19.4,37.9,28.0,2016.0,12.0,31.0,26615,US,60.785,-161.829,31.1,"BETHEL AIRPORT, AK, US<br>Elevation: 31.1 m"
702190,26615.0,2017-12-31,29.3,24.3,16.0,36.0,17.1,2017.0,12.0,31.0,26615,US,60.785,-161.829,31.1,"BETHEL AIRPORT, AK, US<br>Elevation: 31.1 m"
702190,26615.0,2018-12-31,33.4,29.9,14.5,37.0,30.0,2018.0,12.0,31.0,26615,US,60.785,-161.829,31.1,"BETHEL AIRPORT, AK, US<br>Elevation: 31.1 m"
702084,26650.0,2010-12-31,3.3,-1.2,7.1,8.6,-5.8,2010.0,12.0,31.0,26650,US,62.785,-164.491,4.3,"EMMONAK, AK, US<br>Elevation: 4.3 m"
702084,26650.0,2011-12-31,-18.1,-18.9,3.2,-7.6,-29.2,2011.0,12.0,31.0,26650,US,62.785,-164.491,4.3,"EMMONAK, AK, US<br>Elevation: 4.3 m"
702084,26650.0,2012-12-31,27.8,23.1,13.3,32.0,24.8,2012.0,12.0,31.0,26650,US,62.785,-164.491,4.3,"EMMONAK, AK, US<br>Elevation: 4.3 m"
702084,26650.0,2013-12-31,17.2,11.1,8.4,19.4,10.4,2013.0,12.0,31.0,26650,US,62.785,-164.491,4.3,"EMMONAK, AK, US<br>Elevation: 4.3 m"
702084,26650.0,2014-12-31,33.4,27.3,17.5,35.6,30.2,2014.0,12.0,31.0,26650,US,62.785,-164.491,4.3,"EMMONAK, AK, US<br>Elevation: 4.3 m"
702084,26650.0,2015-12-31,33.8,30.2,10.5,35.6,30.2,2015.0,12.0,31.0,26650,US,62.785,-164.491,4.3,"EMMONAK, AK, US<br>Elevation: 4.3 m"
702084,26650.0,2016-07-11,57.9,47.1,8.1,61.0,48.0,2016.0,7.0,11.0,26650,US,62.785,-164.491,4.3,"EMMONAK, AK, US<br>Elevation: 4.3 m"
702084,26650.0,2017-12-09,16.7,14.6,5.5,24.1,7.0,2017.0,12.0,9.0,26650,US,62.785,-164.491,4.3,"EMMONAK, AK, US<br>Elevation: 4.3 m"
702084,26650.0,2018-12-31,28.5,26.8,12.9,32.0,23.0,2018.0,12.0,31.0,26650,US,62.785,-164.491,4.3,"EMMONAK, AK, US<br>Elevation: 4.3 m"
702070,26627.0,2010-12-31,8.1,0.6,10.8,10.4,1.4,2010.0,12.0,31.0,26627,US,63.883,-160.8,5.5,"UNALAKLEET AIRPORT, AK, US<br>Elevation: 5.5 m"
702070,26627.0,2011-12-31,-21.9,9999.9,6.9,-18.4,-27.4,2011.0,12.0,31.0,26627,US,63.883,-160.8,5.5,"UNALAKLEET AIRPORT, AK, US<br>Elevation: 5.5 m"
702070,26627.0,2012-12-31,28.4,19.6,17.8,35.6,24.8,2012.0,12.0,31.0,26627,US,63.883,-160.8,5.5,"UNALAKLEET AIRPORT, AK, US<br>Elevation: 5.5 m"
702070,26627.0,2013-12-31,10.7,1.3,26.4,12.2,8.6,2013.0,12.0,31.0,26627,US,63.883,-160.8,5.5,"UNALAKLEET AIRPORT, AK, US<br>Elevation: 5.5 m"
702070,26627.0,2014-12-31,35.4,29.0,13.2,39.2,30.2,2014.0,12.0,31.0,26627,US,63.883,-160.8,5.5,"UNALAKLEET AIRPORT, AK, US<br>Elevation: 5.5 m"
702070,26627.0,2015-12-31,35.5,-13.8,15.8,39.2,32.0,2015.0,12.0,31.0,26627,US,63.883,-160.8,5.5,"UNALAKLEET AIRPORT, AK, US<br>Elevation: 5.5 m"
702070,26627.0,2016-12-31,32.9,27.9,19.0,37.0,28.0,2016.0,12.0,31.0,26627,US,63.883,-160.8,5.5,"UNALAKLEET AIRPORT, AK, US<br>Elevation: 5.5 m"
702070,26627.0,2017-12-31,16.5,11.8,25.6,23.0,10.4,2017.0,12.0,31.0,26627,US,63.883,-160.8,5.5,"UNALAKLEET AIRPORT, AK, US<br>Elevation: 5.5 m"
702070,26627.0,2018-12-30,-6.5,-11.7,23.8,1.9,-16.1,2018.0,12.0,30.0,26627,US,63.883,-160.8,5.5,"UNALAKLEET AIRPORT, AK, US<br>Elevation: 5.5 m"
747870,12834.0,2010-12-31,60.3,52.8,2.2,73.9,48.0,2010.0,12.0,31.0,12834,US,29.183,-81.048,9.5,"DAYTONA BEACH INTERNATIONAL AIRPORT, FL, US<br>Elevation: 9.5 m"
747870,12834.0,2011-12-31,65.0,55.7,3.5,77.0,54.0,2011.0,12.0,31.0,12834,US,29.183,-81.048,9.5,"DAYTONA BEACH INTERNATIONAL AIRPORT, FL, US<br>Elevation: 9.5 m"
747870,12834.0,2012-12-31,56.2,47.8,3.0,71.1,45.0,2012.0,12.0,31.0,12834,US,29.183,-81.048,9.5,"DAYTONA BEACH INTERNATIONAL AIRPORT, FL, US<br>Elevation: 9.5 m"
747870,12834.0,2013-12-31,59.2,49.6,4.2,66.9,54.0,2013.0,12.0,31.0,12834,US,29.183,-81.048,9.5,"DAYTONA BEACH INTERNATIONAL AIRPORT, FL, US<br>Elevation: 9.5 m"
747870,12834.0,2014-12-31,63.8,59.3,11.5,69.1,60.1,2014.0,12.0,31.0,12834,US,29.183,-81.048,9.5,"DAYTONA BEACH INTERNATIONAL AIRPORT, FL, US<br>Elevation: 9.5 m"
747870,12834.0,2015-12-31,76.3,70.3,5.5,84.9,66.9,2015.0,12.0,31.0,12834,US,29.183,-81.048,9.5,"DAYTONA BEACH INTERNATIONAL AIRPORT, FL, US<br>Elevation: 9.5 m"
747870,12834.0,2016-12-31,52.1,39.0,3.1,73.0,37.0,2016.0,12.0,31.0,12834,US,29.183,-81.048,9.5,"DAYTONA BEACH INTERNATIONAL AIRPORT, FL, US<br>Elevation: 9.5 m"
747870,12834.0,2017-12-31,51.1,44.8,3.4,64.9,41.0,2017.0,12.0,31.0,12834,US,29.183,-81.048,9.5,"DAYTONA BEACH INTERNATIONAL AIRPORT, FL, US<br>Elevation: 9.5 m"
747870,12834.0,2018-12-31,72.0,68.4,4.4,82.9,61.0,2018.0,12.0,31.0,12834,US,29.183,-81.048,9.5,"DAYTONA BEACH INTERNATIONAL AIRPORT, FL, US<br>Elevation: 9.5 m"
727845,24163.0,2010-12-31,20.6,13.0,1.8,30.9,12.0,2010.0,12.0,31.0,24163,US,46.267,-119.117,124.1,"TRI-CITIES AIRPORT, WA, US<br>Elevation: 124.1 m"
727845,24163.0,2011-12-31,40.5,28.1,9.0,48.0,36.0,2011.0,12.0,31.0,24163,US,46.267,-119.117,124.1,"TRI-CITIES AIRPORT, WA, US<br>Elevation: 124.1 m"
727845,24163.0,2012-12-31,28.1,25.4,1.4,34.0,21.9,2012.0,12.0,31.0,24163,US,46.267,-119.117,124.1,"TRI-CITIES AIRPORT, WA, US<br>Elevation: 124.1 m"
727845,24163.0,2013-12-31,32.1,30.4,2.7,41.0,25.0,2013.0,12.0,31.0,24163,US,46.267,-119.117,124.1,"TRI-CITIES AIRPORT, WA, US<br>Elevation: 124.1 m"
727845,24163.0,2014-12-31,18.3,11.2,2.8,28.0,10.0,2014.0,12.0,31.0,24163,US,46.267,-119.117,124.1,"TRI-CITIES AIRPORT, WA, US<br>Elevation: 124.1 m"
727845,24163.0,2015-12-31,22.1,17.0,6.9,34.0,15.1,2015.0,12.0,31.0,24163,US,46.267,-119.117,124.1,"TRI-CITIES AIRPORT, WA, US<br>Elevation: 124.1 m"
727845,24163.0,2016-12-31,29.3,24.1,4.2,44.1,21.0,2016.0,12.0,31.0,24163,US,46.267,-119.117,124.1,"TRI-CITIES AIRPORT, WA, US<br>Elevation: 124.1 m"
727845,24163.0,2017-12-31,29.3,24.1,5.5,48.9,21.0,2017.0,12.0,31.0,24163,US,46.267,-119.117,124.1,"TRI-CITIES AIRPORT, WA, US<br>Elevation: 124.1 m"
727845,24163.0,2018-12-31,33.5,25.2,4.3,53.1,21.9,2018.0,12.0,31.0,24163,US,46.267,-119.117,124.1,"TRI-CITIES AIRPORT, WA, US<br>Elevation: 124.1 m"
747335,3059.0,2010-12-31,53.9,29.3,7.5,68.0,42.8,2010.0,12.0,31.0,3059,US,30.586,-100.649,652.3,"SONORA MUNICIPAL AIRPORT, TX, US<br>Elevation: 652.3 m"
747335,3059.0,2011-12-31,47.8,30.2,3.3,75.2,30.2,2011.0,12.0,31.0,3059,US,30.586,-100.649,652.3,"SONORA MUNICIPAL AIRPORT, TX, US<br>Elevation: 652.3 m"
747335,3059.0,2012-12-31,50.5,43.0,7.6,60.8,44.6,2012.0,12.0,31.0,3059,US,30.586,-100.649,652.3,"SONORA MUNICIPAL AIRPORT, TX, US<br>Elevation: 652.3 m"
747335,3059.0,2013-12-31,38.5,29.9,3.9,57.2,26.6,2013.0,12.0,31.0,3059,US,30.586,-100.649,652.3,"SONORA MUNICIPAL AIRPORT, TX, US<br>Elevation: 652.3 m"
747335,3059.0,2014-12-31,27.4,26.2,2.7,37.4,23.0,2014.0,12.0,31.0,3059,US,30.586,-100.649,652.3,"SONORA MUNICIPAL AIRPORT, TX, US<br>Elevation: 652.3 m"
747335,3059.0,2015-12-31,43.7,36.0,2.8,53.6,30.2,2015.0,12.0,31.0,3059,US,30.586,-100.649,652.3,"SONORA MUNICIPAL AIRPORT, TX, US<br>Elevation: 652.3 m"
747335,3059.0,2016-12-31,52.2,32.1,6.3,69.8,46.4,2016.0,12.0,31.0,3059,US,30.586,-100.649,652.3,"SONORA MUNICIPAL AIRPORT, TX, US<br>Elevation: 652.3 m"
747335,3059.0,2017-12-31,35.4,34.2,3.8,41.0,23.0,2017.0,12.0,31.0,3059,US,30.586,-100.649,652.3,"SONORA MUNICIPAL AIRPORT, TX, US<br>Elevation: 652.3 m"
747335,3059.0,2018-12-31,43.6,34.5,5.0,62.6,32.0,2018.0,12.0,31.0,3059,US,30.586,-100.649,652.3,"SONORA MUNICIPAL AIRPORT, TX, US<br>Elevation: 652.3 m"
727670,94014.0,2010-12-31,-3.7,-9.8,10.9,5.0,-6.0,2010.0,12.0,31.0,94014,US,48.174,-103.637,579.7,"SLOULIN FIELD INTERNATIONAL AIRPORT, ND, US<br>Elevation: 579.7 m"
727670,94014.0,2011-12-31,35.7,26.4,8.6,39.0,27.0,2011.0,12.0,31.0,94014,US,48.174,-103.637,579.7,"SLOULIN FIELD INTERNATIONAL AIRPORT, ND, US<br>Elevation: 579.7 m"
727670,94014.0,2012-12-31,11.5,7.8,3.8,23.0,5.0,2012.0,12.0,31.0,94014,US,48.174,-103.637,579.7,"SLOULIN FIELD INTERNATIONAL AIRPORT, ND, US<br>Elevation: 579.7 m"
727670,94014.0,2013-12-31,-2.1,-9.0,6.9,12.9,-5.1,2013.0,12.0,31.0,94014,US,48.174,-103.637,579.7,"SLOULIN FIELD INTERNATIONAL AIRPORT, ND, US<br>Elevation: 579.7 m"
727670,94014.0,2014-12-31,11.0,2.3,11.1,27.0,-13.0,2014.0,12.0,31.0,94014,US,48.174,-103.637,579.7,"SLOULIN FIELD INTERNATIONAL AIRPORT, ND, US<br>Elevation: 579.7 m"
727670,94014.0,2015-12-31,17.5,10.6,13.7,19.0,14.0,2015.0,12.0,31.0,94014,US,48.174,-103.637,579.7,"SLOULIN FIELD INTERNATIONAL AIRPORT, ND, US<br>Elevation: 579.7 m"
727670,94014.0,2016-12-31,19.3,14.8,10.8,32.0,10.9,2016.0,12.0,31.0,94014,US,48.174,-103.637,579.7,"SLOULIN FIELD INTERNATIONAL AIRPORT, ND, US<br>Elevation: 579.7 m"
727670,94014.0,2017-12-31,-21.6,-30.2,4.2,-13.0,-31.0,2017.0,12.0,31.0,94014,US,48.174,-103.637,579.7,"SLOULIN FIELD INTERNATIONAL AIRPORT, ND, US<br>Elevation: 579.7 m"
727670,94014.0,2018-12-31,4.8,-4.6,12.0,12.0,-2.9,2018.0,12.0,31.0,94014,US,48.174,-103.637,579.7,"SLOULIN FIELD INTERNATIONAL AIRPORT, ND, US<br>Elevation: 579.7 m"
727755,24112.0,2010-12-31,-8.2,-12.7,2.9,0.0,-20.0,2010.0,12.0,31.0,24112,US,47.517,-111.183,1058.3,"MALMSTROM AFHP HELIPORT, MT, US<br>Elevation: 1058.3 m"
727755,24112.0,2011-12-31,36.7,15.6,14.0,54.0,32.0,2011.0,12.0,31.0,24112,US,47.517,-111.183,1058.3,"MALMSTROM AFHP HELIPORT, MT, US<br>Elevation: 1058.3 m"
727755,24112.0,2012-12-31,19.0,9.4,13.2,28.9,12.0,2012.0,12.0,31.0,24112,US,47.517,-111.183,1058.3,"MALMSTROM AFHP HELIPORT, MT, US<br>Elevation: 1058.3 m"
727755,24112.0,2013-12-31,31.3,22.0,9.3,45.0,17.6,2013.0,12.0,31.0,24112,US,47.517,-111.183,1058.3,"MALMSTROM AFHP HELIPORT, MT, US<br>Elevation: 1058.3 m"
727755,24112.0,2014-12-31,14.7,5.0,17.8,21.6,5.0,2014.0,12.0,31.0,24112,US,47.517,-111.183,1058.3,"MALMSTROM AFHP HELIPORT, MT, US<br>Elevation: 1058.3 m"
727755,24112.0,2015-12-31,18.9,14.3,10.9,25.2,-6.7,2015.0,12.0,31.0,24112,US,47.517,-111.183,1058.3,"MALMSTROM AFHP HELIPORT, MT, US<br>Elevation: 1058.3 m"
727755,24112.0,2016-12-31,24.2,14.0,15.0,44.8,13.5,2016.0,12.0,31.0,24112,US,47.517,-111.183,1058.3,"MALMSTROM AFHP HELIPORT, MT, US<br>Elevation: 1058.3 m"
727755,24112.0,2017-12-31,-15.4,-20.3,3.0,-9.8,-29.7,2017.0,12.0,31.0,24112,US,47.517,-111.183,1058.3,"MALMSTROM AFHP HELIPORT, MT, US<br>Elevation: 1058.3 m"
727755,24112.0,2018-12-31,6.0,1.3,4.6,9.7,3.0,2018.0,12.0,31.0,24112,US,47.517,-111.183,1058.3,"MALMSTROM AFHP HELIPORT, MT, US<br>Elevation: 1058.3 m"
726917,24284.0,2010-12-31,37.1,25.2,6.4,46.4,30.2,2010.0,12.0,31.0,24284,US,43.413,-124.244,5.2,"NORTH BEND MUNICIPAL ARPT, OR, US<br>Elevation: 5.2 m"
726917,24284.0,2011-12-31,40.3,31.5,7.0,51.8,35.6,2011.0,12.0,31.0,24284,US,43.413,-124.244,5.2,"NORTH BEND MUNICIPAL ARPT, OR, US<br>Elevation: 5.2 m"
726917,24284.0,2012-12-31,38.6,36.3,6.4,48.2,33.8,2012.0,12.0,31.0,24284,US,43.413,-124.244,5.2,"NORTH BEND MUNICIPAL ARPT, OR, US<br>Elevation: 5.2 m"
726917,24284.0,2013-12-31,43.0,40.8,3.0,50.0,37.4,2013.0,12.0,31.0,24284,US,43.413,-124.244,5.2,"NORTH BEND MUNICIPAL ARPT, OR, US<br>Elevation: 5.2 m"
726917,24284.0,2014-12-31,35.5,25.4,6.4,44.6,28.4,2014.0,12.0,31.0,24284,US,43.413,-124.244,5.2,"NORTH BEND MUNICIPAL ARPT, OR, US<br>Elevation: 5.2 m"
726917,24284.0,2015-12-31,41.7,35.2,7.0,50.0,37.4,2015.0,12.0,31.0,24284,US,43.413,-124.244,5.2,"NORTH BEND MUNICIPAL ARPT, OR, US<br>Elevation: 5.2 m"
726917,24284.0,2016-12-31,39.7,35.4,6.1,48.2,30.2,2016.0,12.0,31.0,24284,US,43.413,-124.244,5.2,"NORTH BEND MUNICIPAL ARPT, OR, US<br>Elevation: 5.2 m"
726917,24284.0,2017-12-31,45.5,40.3,6.2,55.9,37.9,2017.0,12.0,31.0,24284,US,43.413,-124.244,5.2,"NORTH BEND MUNICIPAL ARPT, OR, US<br>Elevation: 5.2 m"
726917,24284.0,2018-12-31,41.8,39.2,5.0,53.1,36.0,2018.0,12.0,31.0,24284,US,43.413,-124.244,5.2,"NORTH BEND MUNICIPAL ARPT, OR, US<br>Elevation: 5.2 m"
727507,54904.0,2010-12-31,7.3,4.3,15.0,30.2,-0.4,2010.0,12.0,31.0,54904,US,45.332,-95.651,316.7,"BENSON MUNICIPAL AIRPORT, MN, US<br>Elevation: 316.7 m"
727507,54904.0,2011-12-31,32.9,31.8,7.0,37.4,30.2,2011.0,12.0,31.0,54904,US,45.332,-95.651,316.7,"BENSON MUNICIPAL AIRPORT, MN, US<br>Elevation: 316.7 m"
727507,54904.0,2012-12-31,7.4,2.1,9.0,17.6,-7.6,2012.0,12.0,31.0,54904,US,45.332,-95.651,316.7,"BENSON MUNICIPAL AIRPORT, MN, US<br>Elevation: 316.7 m"
727507,54904.0,2013-12-31,-7.8,-13.2,5.4,-2.2,-16.6,2013.0,12.0,31.0,54904,US,45.332,-95.651,316.7,"BENSON MUNICIPAL AIRPORT, MN, US<br>Elevation: 316.7 m"
727507,54904.0,2014-12-31,1.8,-5.7,9.6,17.6,-5.8,2014.0,12.0,31.0,54904,US,45.332,-95.651,316.7,"BENSON MUNICIPAL AIRPORT, MN, US<br>Elevation: 316.7 m"
727507,54904.0,2015-12-31,13.8,9.0,4.5,21.2,3.2,2015.0,12.0,31.0,54904,US,45.332,-95.651,316.7,"BENSON MUNICIPAL AIRPORT, MN, US<br>Elevation: 316.7 m"
727507,54904.0,2016-12-17,1.6,-4.4,13.0,10.4,-11.2,2016.0,12.0,17.0,54904,US,45.332,-95.651,316.7,"BENSON MUNICIPAL AIRPORT, MN, US<br>Elevation: 316.7 m"
